mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	depth21	S21	depth22	S22	depth23	S23	depth24	S24	
263	100	0.05	155	0.07741935483870968	96	0.041666666666666664	130	0.12307692307692308	188	0.06914893617021277	58	0.06896551724137931	14	0.2857142857142857	27	0.1111111111111111	134	0.07462686567164178	54	0.07407407407407407	115	0	65	0.06153846153846154	118	0.2542372881355932	46	0.21739130434782608	38	0.07894736842105263	58	0.05172413793103448	157	0.03184713375796178	15	0	38	0.13157894736842105	80	0.1625	72	0	56	0.03571428571428571	61	0.32786885245901637	21	0.09523809523809523	
1138	52	0	143	0	22	0	114	0	65	0	181	0.011049723756906077	244	0	108	0.027777777777777776	156	0	39	0	152	0	39	0	36	0	96	0	137	0	52	0	135	0.014814814814814815	36	0	73	0	164	0	77	0	51	0	159	0	33	0	
1200060	144	0	26	0	18	0	27	0	221	0	194	0	170	0	68	0	49	0	123	0	82	0	174	0	153	0.013071895424836602	112	0	191	0	116	0	23	0	122	0	84	0	143	0	254	0	40	0	45	0	58	0	
175146	112	0	42	0	75	0	163	0.012269938650306749	83	0	86	0	85	0	170	0	44	0	23	0	135	0	89	0	129	0	96	0	23	0	20	0	26	0	94	0	205	0	87	0	69	0	209	0	56	0	64	0	
5806	265	0	45	0	169	0	144	0	59	0	192	0	85	0	55	0	111	0	59	0	56	0	94	0	188	0.010638297872340425	130	0	201	0.014925373134328358	77	0	24	0	33	0	30	0	36	0	55	0	68	0	95	0	107	0	
227036	107	0	457	0.00437636761487965	36	0	88	0	31	0	35	0	100	0	23	0	56	0	193	0	50	0	38	0	20	0	69	0	46	0	93	0	117	0	73	0	138	0	31	0	155	0	53	0	97	0	22	0	
9890	231	0	44	0	64	0	39	0	58	0	132	0	116	0	165	0	123	0	71	0	58	0.034482758620689655	85	0	102	0	95	0	70	0	24	0	155	0.012903225806451613	16	0	163	0	26	0	216	0	36	0	40	0	48	0	
17442	96	0	242	0	136	0	88	0	67	0	18	0	243	0	116	0	42	0	89	0	74	0	152	0	16	0	111	0	33	0	144	0	156	0	128	0	41	0	21	0	94	0	173	0	220	0	98	0.02040816326530612	
192217	144	0	58	0	108	0	179	0	183	0	96	0	227	0	186	0	176	0	54	0	21	0	199	0.01507537688442211	137	0	70	0	61	0	111	0	123	0	95	0	37	0	70	0	159	0	43	0	58	0	116	0	
32877	64	0.03125	61	0	20	0	135	0.014814814814814815	178	0.016853932584269662	128	0	17	0	58	0	177	0.011299435028248588	36	0	163	0	88	0	157	0	118	0	82	0	102	0	151	0	213	0	102	0	18	0	43	0	95	0	50	0	42	0	
2598124	131	0.015267175572519083	80	0	38	0	24	0	57	0	274	0	15	0	20	0	40	0	171	0	276	0	117	0	184	0	53	0	111	0	26	0	99	0	113	0	122	0	155	0	40	0	78	0	145	0	43	0	
209473	134	0	21	0	56	0	62	0	70	0	416	0	278	0	79	0	165	0	122	0	16	0	196	0	77	0	43	0	174	0.011494252873563218	272	0	23	0	180	0	137	0	16	0	119	0	26	0	111	0	96	0	
35416	75	0	70	0	55	0	264	0.011363636363636364	32	0	20	0	232	0	95	0	172	0	102	0	79	0	65	0	172	0	53	0	81	0	109	0	44	0	188	0	38	0	192	0	153	0	105	0	66	0	149	0	
9678	24	0	73	0	58	0	116	0	26	0	163	0	55	0	127	0	68	0	103	0	138	0	51	0	69	0	17	0	71	0	199	0	73	0	163	0.012269938650306749	195	0	78	0	37	0	91	0	104	0	52	0	
98838	15	0	20	0	56	0	54	0	66	0	49	0	89	0	115	0	135	0	25	0	35	0	52	0	37	0	133	0	143	0	108	0	47	0	117	0	270	0.007407407407407408	34	0	103	0	39	0	84	0	148	0	
190513	211	0.014218009478672985	168	0	59	0	26	0	188	0	203	0	42	0	123	0	52	0	23	0	67	0	75	0	78	0	228	0	99	0	126	0	106	0	59	0	68	0	186	0	336	0	147	0	276	0	158	0	
1609	309	0	155	0	193	0	82	0	86	0	25	0	202	0	150	0	83	0	76	0	211	0	26	0	46	0.043478260869565216	170	0.011764705882352941	98	0	87	0	125	0	37	0	91	0	210	0	42	0	140	0	91	0	67	0	
1359	47	0	95	0	127	0.015748031496062992	240	0	39	0	116	0.017241379310344827	162	0.012345679012345678	128	0	25	0	48	0	18	0	141	0	107	0	77	0.025974025974025976	168	0	51	0	130	0	41	0	76	0	96	0.03125	41	0	39	0	51	0	254	0	
68328	113	0	22	0	159	0	100	0	118	0	144	0	149	0	85	0	97	0	262	0	218	0.009174311926605505	88	0	88	0	232	0	34	0	32	0	92	0	215	0	147	0	24	0	74	0	108	0	66	0	27	0	
21559	115	0	187	0	146	0	58	0	65	0	15	0	92	0.021739130434782608	68	0	139	0	223	0	35	0	34	0	71	0	85	0	126	0	36	0	155	0	165	0	15	0	238	0	123	0	64	0	70	0	241	0	
85469	176	0	40	0	30	0	25	0	159	0	35	0	137	0	233	0	132	0	136	0	159	0	47	0	21	0	32	0	276	0	54	0	195	0	187	0	48	0	89	0	111	0	48	0	261	0.007662835249042145	68	0	
15510	88	0	50	0	48	0	149	0	156	0	62	0	60	0.03333333333333333	206	0.019417475728155338	284	0	133	0	215	0	42	0	62	0	135	0	148	0	101	0	215	0	62	0	75	0	80	0	159	0	59	0	71	0	68	0	
7977	73	0	163	0	107	0	126	0	93	0	29	0	221	0	15	0	72	0	154	0.025974025974025976	194	0.010309278350515464	44	0	118	0	27	0	138	0	169	0.011834319526627219	45	0	324	0.021604938271604937	145	0	102	0.0196078431372549	63	0	124	0.016129032258064516	74	0	165	0	
10940	134	0.029850746268656716	211	0.08530805687203792	74	0	58	0.05172413793103448	59	0.05084745762711865	88	0.06818181818181818	17	0	148	0	60	0.03333333333333333	112	0	233	0	40	0	66	0	145	0	59	0	126	0	44	0	97	0	107	0	121	0	263	0	193	0	85	0	68	0	
397303	32	0	38	0	101	0	82	0	98	0	47	0	385	0.007792207792207792	159	0	16	0	113	0	60	0	71	0	112	0	75	0	92	0	154	0	60	0	186	0	165	0	49	0	74	0	46	0	59	0	113	0	
27430	40	0	185	0	35	0	119	0	74	0	43	0	74	0	206	0.014563106796116505	61	0	86	0	31	0	51	0	74	0	62	0	226	0	251	0	95	0	126	0	52	0	113	0	50	0	130	0	110	0	143	0	
20601	199	0	56	0	55	0	122	0	259	0	81	0	31	0	51	0	15	0	197	0	40	0	65	0	184	0	57	0	155	0	238	0	76	0	49	0	15	0	83	0	29	0	97	0.030927835051546393	187	0	46	0	
17682	126	0	86	0	85	0	109	0	64	0	219	0	181	0	63	0	74	0	76	0	18	0	134	0	37	0	96	0	35	0	177	0	203	0	90	0	68	0	174	0	149	0	115	0	97	0	81	0.024691358024691357	
4055	164	0	100	0	129	0	68	0	108	0	87	0	81	0	33	0	104	0	71	0	163	0	152	0.019736842105263157	44	0	25	0	67	0	135	0	98	0.02040816326530612	25	0	63	0	32	0	172	0.01744186046511628	94	0	146	0	18	0	
206287	110	0	148	0	133	0	29	0	70	0	145	0	166	0.012048192771084338	38	0	80	0	144	0	69	0	97	0	108	0	39	0	18	0	26	0	129	0	27	0	83	0	49	0	44	0	54	0	42	0	71	0	
385	41	0	25	0	82	0	110	0	132	0	110	0	99	0	58	0	55	0.03636363636363636	76	0	127	0	115	0.017391304347826087	108	0.05555555555555555	71	0.028169014084507043	130	0.015384615384615385	69	0.028985507246376812	52	0.038461538461538464	116	0	104	0	112	0	131	0	148	0.02027027027027027	134	0	165	0	
164951	196	0	81	0	136	0	89	0	96	0	29	0	102	0	62	0	54	0	110	0	126	0	143	0	132	0	155	0	19	0	56	0	105	0	162	0	268	0	172	0	25	0	176	0	343	0.0058309037900874635	135	0	
36162	327	0	134	0	46	0	287	0	42	0	74	0	197	0	114	0	50	0	58	0	46	0	30	0	289	0.02422145328719723	82	0	91	0	79	0	116	0	122	0	66	0	33	0	23	0	137	0	82	0	343	0	
1867803	97	0	101	0	342	0	65	0	129	0	43	0	90	0	84	0	19	0	155	0	153	0	170	0	267	0	57	0	160	0.0125	21	0	86	0	77	0	119	0	67	0	40	0	31	0	36	0	111	0	
5846	127	0	17	0	62	0	63	0	206	0	66	0	130	0	26	0	171	0	86	0	185	0	98	0	293	0	287	0	555	0.005405405405405406	198	0	382	0	55	0	295	0.006779661016949152	107	0	34	0	16	0	89	0	143	0	
115699	126	0	77	0	146	0	184	0	82	0	50	0	129	0	148	0	27	0	121	0	144	0	146	0	21	0	264	0	315	0	102	0	99	0	225	0	110	0	91	0	75	0	159	0	114	0	174	0.011494252873563218	
28802	71	0	241	0.008298755186721992	77	0	38	0	61	0	34	0	67	0	199	0	116	0	29	0	71	0	54	0	171	0	89	0	104	0	53	0	79	0	70	0	60	0	33	0	22	0	28	0	165	0	58	0	
2473	107	0	128	0	64	0	195	0	149	0	43	0	127	0	54	0	107	0	247	0.008097165991902834	18	0	31	0	69	0	123	0	46	0	15	0	116	0	19	0	134	0	39	0	265	0	242	0	288	0	84	0	
169	60	0.05	50	0.1	183	0.1366120218579235	116	0.04310344827586207	170	0	78	0.10256410256410256	189	0.0582010582010582	59	0	115	0.08695652173913043	31	0.06451612903225806	122	0.04918032786885246	49	0.08163265306122448	49	0	191	0.03664921465968586	29	0.06896551724137931	110	0.045454545454545456	139	0	189	0	115	0.043478260869565216	83	0	215	0	144	0	122	0	169	0.011834319526627219	
17735	28	0	101	0	45	0	124	0	79	0	43	0	282	0.0070921985815602835	88	0	95	0	319	0	103	0	130	0	90	0	97	0	22	0	123	0	77	0	82	0	30	0	51	0	58	0	161	0	70	0	74	0	
16300	111	0	104	0	200	0	192	0	111	0	82	0	103	0	162	0	204	0	99	0	135	0	95	0	112	0	228	0	143	0	60	0	37	0	139	0	25	0	90	0	55	0	68	0.029411764705882353	31	0	197	0.01015228426395939	
18183	142	0	49	0	51	0	98	0	218	0	69	0	207	0	120	0	23	0	117	0	110	0	101	0	256	0	138	0.014492753623188406	131	0	62	0	295	0	58	0	47	0	167	0	124	0	53	0	161	0	76	0	
267122	279	0.010752688172043012	224	0	52	0	82	0	49	0	232	0	151	0	41	0	73	0	65	0	59	0	126	0	142	0	115	0	160	0	226	0	87	0	55	0	162	0	85	0	27	0	94	0	263	0	146	0	
164548	95	0	17	0	15	0	51	0	131	0	84	0	50	0	80	0	41	0	38	0	56	0	15	0	70	0	100	0	70	0	186	0	89	0	92	0	108	0.027777777777777776	140	0	84	0	49	0	31	0	87	0	
40964	145	0	90	0	39	0	174	0	189	0	57	0	202	0	141	0	19	0	69	0	286	0	167	0	52	0.038461538461538464	160	0	169	0	23	0	68	0	56	0	86	0	57	0	56	0	170	0	243	0	44	0.045454545454545456	
54918	199	0	65	0	120	0.03333333333333333	163	0	90	0	35	0	152	0	16	0	49	0	100	0	49	0	121	0	55	0	30	0	78	0	17	0	144	0	147	0	86	0	101	0	133	0	147	0	214	0	251	0	
5774	54	0	112	0	35	0	104	0	29	0	101	0	32	0	50	0	195	0	111	0	25	0	28	0	128	0	106	0.018867924528301886	58	0	103	0	148	0	97	0	130	0	59	0	70	0	117	0	57	0	129	0	
16729	102	0	44	0	101	0	134	0	92	0	180	0.022222222222222223	97	0	71	0	76	0	179	0	22	0	36	0	130	0	26	0	160	0	131	0	219	0	72	0	145	0	117	0	65	0	98	0	69	0	91	0	
4984	32	0	173	0.03468208092485549	106	0	81	0	116	0.0603448275862069	22	0	99	0	194	0	203	0	302	0	139	0	312	0.00641025641025641	125	0.032	74	0.02702702702702703	25	0	64	0	59	0	356	0	143	0	140	0	50	0	74	0	65	0	170	0	
305709	182	0	68	0	64	0	139	0	64	0	29	0	131	0	29	0	39	0	44	0	99	0	109	0	229	0	21	0	30	0	28	0	165	0	16	0	102	0.0196078431372549	85	0	100	0	180	0	333	0	172	0	
8492	55	0	16	0	35	0	103	0	71	0	173	0	107	0	37	0	53	0	111	0	38	0	97	0	105	0	53	0	220	0	191	0	275	0	111	0	229	0	100	0	61	0	72	0	26	0	147	0.013605442176870748	
125111	102	0	54	0	108	0	153	0.013071895424836602	78	0	37	0	20	0	148	0	90	0	67	0	33	0	217	0	79	0	67	0	132	0	255	0	84	0	41	0	21	0	99	0	137	0	65	0	48	0	149	0	
33992	28	0	21	0	32	0	48	0	35	0	28	0	260	0	57	0	136	0	92	0	468	0	168	0	129	0	124	0.016129032258064516	60	0	113	0	31	0	136	0	38	0	135	0	100	0	129	0	24	0	136	0	
14292	140	0	142	0.014084507042253521	78	0	39	0	72	0.027777777777777776	43	0	96	0	153	0	104	0	33	0	62	0	77	0	45	0	75	0	47	0	149	0	237	0	79	0	199	0	92	0	74	0	35	0	19	0	225	0	
17606	64	0	22	0	144	0	183	0	83	0	85	0	88	0	89	0	73	0	125	0	55	0	41	0	115	0	123	0	132	0	128	0	153	0	74	0	169	0	57	0	156	0	150	0.013333333333333334	97	0	79	0	
3729	153	0	82	0	48	0	198	0	39	0	102	0	91	0	64	0	107	0	91	0	72	0	146	0.0410958904109589	16	0	79	0	65	0	109	0	86	0	285	0.007017543859649123	120	0	83	0	31	0	52	0	95	0	84	0	
9353	85	0	76	0	167	0	165	0	88	0	240	0	54	0	58	0	98	0	64	0	74	0	98	0	131	0	54	0	80	0	111	0.02702702702702703	23	0	61	0.11475409836065574	89	0	243	0	202	0.009900990099009901	71	0	58	0	73	0	
22242	39	0	72	0	149	0	115	0	164	0.012195121951219513	68	0	45	0	123	0	195	0	100	0	104	0	55	0	145	0	167	0	67	0	126	0	44	0	158	0	131	0	237	0	67	0	59	0	209	0	91	0	
861269	102	0.0196078431372549	57	0	68	0	25	0	303	0	109	0	182	0	53	0	126	0	72	0	86	0	126	0	76	0	84	0	80	0	35	0	112	0	88	0	110	0	99	0	69	0	34	0	71	0	16	0	
15436	218	0	92	0	79	0.02531645569620253	113	0	52	0	42	0	78	0	63	0	143	0	27	0	131	0	71	0	153	0	118	0	42	0	95	0	76	0	213	0	89	0	280	0	88	0	35	0	132	0	34	0	
8158	188	0	89	0	87	0	95	0	74	0	59	0	85	0	52	0	86	0	21	0	24	0	148	0.033783783783783786	44	0	184	0	26	0	48	0	95	0.05263157894736842	86	0.05813953488372093	96	0	127	0	100	0	91	0.03296703296703297	39	0	104	0	
28358	50	0	279	0	33	0	61	0	121	0	105	0	35	0	132	0	48	0	44	0	136	0.014705882352941176	44	0	139	0	46	0	27	0	15	0	121	0	33	0	37	0	129	0	94	0	129	0	48	0	124	0	
29962	213	0	20	0	76	0	75	0	35	0	235	0	200	0	40	0	143	0	74	0	127	0	44	0	51	0	86	0	206	0	53	0	65	0	262	0	50	0	18	0	20	0	164	0.024390243902439025	69	0	47	0	
23272	219	0	41	0	26	0	134	0	20	0	58	0	106	0	224	0	91	0	122	0	102	0	112	0	40	0	25	0	219	0	19	0	379	0.013192612137203167	191	0.020942408376963352	94	0	39	0	63	0	214	0	22	0	105	0	
278634	43	0	280	0	210	0	42	0	95	0	200	0	302	0	122	0	227	0	194	0	72	0	223	0	136	0	33	0	23	0	166	0	105	0.01904761904761905	82	0	57	0	31	0	89	0	65	0	108	0	16	0	
476848	39	0	38	0	64	0	398	0.005025125628140704	101	0	98	0	19	0	31	0	85	0	63	0	25	0	124	0	24	0	114	0	58	0	39	0	136	0	69	0	68	0	298	0	85	0	157	0	40	0	66	0	
41355	48	0	60	0	319	0	74	0	142	0	74	0	107	0	93	0	81	0	98	0	101	0	21	0	143	0.013986013986013986	20	0	254	0	202	0	59	0	33	0	32	0	113	0	168	0	22	0	174	0	241	0	
1283	20	0	186	0	46	0	92	0	57	0	53	0	157	0	62	0	299	0	232	0.017241379310344827	21	0	79	0	91	0	45	0	60	0	65	0	31	0	65	0	53	0	122	0	53	0	267	0	36	0	206	0	
135	82	0	36	0	36	0	244	0.01639344262295082	169	0.023668639053254437	162	0	120	0	29	0	66	0.030303030303030304	94	0	290	0	195	0	21	0	74	0	97	0	16	0	84	0.023809523809523808	98	0	33	0	109	0	290	0	25	0	123	0	179	0	
189722	67	0	39	0	88	0	67	0	19	0	126	0	42	0	45	0	58	0	230	0	382	0	195	0	140	0.014285714285714285	19	0	34	0	66	0	74	0	79	0	320	0	97	0	57	0	76	0	25	0	178	0	
1105	225	0.16	334	0.1377245508982036	114	0.08771929824561403	67	0.08955223880597014	63	0.12698412698412698	39	0.10256410256410256	215	0.03255813953488372	86	0.023255813953488372	101	0	215	0.08837209302325581	122	0	38	0.05263157894736842	218	0	74	0.05405405405405406	27	0	206	0.043689320388349516	260	0.015384615384615385	154	0	154	0	191	0.031413612565445025	76	0	125	0	103	0.019417475728155338	19	0	
4053	102	0	64	0	147	0	105	0	103	0	36	0	70	0	195	0	47	0	84	0	147	0	61	0	152	0	89	0	84	0	132	0.015151515151515152	27	0	52	0	46	0	136	0.022058823529411766	47	0.06382978723404255	113	0	57	0	261	0.011494252873563218	
111709	155	0	191	0	309	0	93	0	59	0	96	0.020833333333333332	52	0	47	0	197	0	64	0	126	0	161	0	421	0	36	0	67	0	173	0	199	0	66	0	116	0	35	0	98	0	41	0	63	0	162	0	
9289	72	0	94	0	42	0	103	0	230	0	27	0	62	0	50	0	17	0	100	0	332	0.006024096385542169	202	0	104	0	40	0	77	0	44	0	87	0	84	0	279	0	40	0	134	0	63	0	382	0	133	0	
1632818	62	0	186	0.010752688172043012	55	0	210	0	89	0	15	0	66	0	51	0	116	0	122	0	54	0	52	0	30	0	52	0	18	0	51	0	84	0	216	0	17	0	75	0	106	0	83	0	114	0	46	0	
339522	77	0	30	0	89	0	20	0	37	0	49	0	28	0	65	0	123	0	99	0	91	0	115	0	32	0	23	0	60	0	178	0	145	0	89	0	120	0.016666666666666666	98	0	61	0	25	0	149	0	217	0	
17715	87	0	399	0	42	0	64	0	68	0	72	0	55	0	229	0	39	0	85	0	114	0	56	0	89	0.02247191011235955	180	0	67	0	92	0	122	0	70	0	21	0	109	0	81	0	33	0	81	0	91	0	
415	30	0.13333333333333333	78	0.02564102564102564	144	0.020833333333333332	38	0.05263157894736842	111	0.02702702702702703	147	0.034013605442176874	47	0.0425531914893617	80	0.0375	111	0	49	0.04081632653061224	150	0.013333333333333334	216	0.023148148148148147	112	0.017857142857142856	131	0.03816793893129771	205	0	73	0.0273972602739726	88	0.022727272727272728	100	0.03	189	0	276	0.014492753623188406	87	0.034482758620689655	207	0.00966183574879227	120	0	97	0	
273204	183	0	62	0	108	0	154	0	54	0	25	0	40	0	31	0	72	0	109	0	22	0	103	0	55	0	82	0	72	0	103	0	16	0	84	0.023809523809523808	18	0	41	0	67	0	27	0	167	0	123	0	
45493	128	0	72	0	110	0	22	0	191	0.010471204188481676	17	0	76	0	20	0	125	0	65	0	83	0	55	0	76	0	35	0	90	0	26	0	105	0	161	0	173	0	23	0	165	0	212	0	18	0	51	0	
234148	79	0	238	0	183	0	225	0	26	0	112	0	211	0.009478672985781991	101	0	66	0	47	0	70	0	108	0	152	0	173	0	92	0	53	0	35	0	127	0	95	0	104	0	204	0	34	0	64	0	32	0	
535231	116	0.04310344827586207	96	0	44	0	105	0	116	0	48	0	139	0	96	0	141	0	319	0	33	0	87	0	85	0	99	0	89	0	204	0	21	0	87	0	60	0	210	0	81	0	96	0	104	0	83	0	
824713	86	0	103	0.019417475728155338	89	0	102	0	81	0	42	0	118	0	153	0	93	0	32	0	45	0	68	0	180	0	43	0	21	0	93	0	16	0	220	0	43	0	126	0	30	0	292	0	55	0	69	0	
4610	174	0	22	0	93	0	17	0	81	0	98	0	113	0	180	0	42	0	129	0.015503875968992248	168	0	88	0	168	0	131	0	79	0	81	0	104	0	41	0	89	0	378	0	174	0	146	0	67	0	19	0	
40959	252	0	159	0	167	0	104	0	34	0	74	0	212	0.018867924528301886	114	0	31	0	194	0	187	0	50	0	135	0.02962962962962963	256	0.0078125	96	0	45	0	93	0	20	0	68	0.04411764705882353	53	0	21	0	40	0	36	0	48	0	
2688	96	0	51	0	25	0	172	0	39	0	62	0	189	0.010582010582010581	61	0	38	0	141	0	132	0	172	0	58	0	195	0	162	0	79	0	68	0	41	0	161	0	46	0	201	0	130	0	562	0	83	0	
5980	149	0	68	0	43	0	95	0	133	0	79	0	19	0	21	0	39	0	142	0.014084507042253521	274	0	117	0	197	0	78	0.02564102564102564	191	0.015706806282722512	42	0	71	0	50	0	56	0.05357142857142857	127	0	54	0	220	0	145	0	51	0	
21142	141	0	55	0	138	0	159	0	40	0	72	0	60	0	78	0	129	0	197	0	38	0	76	0	199	0	169	0	70	0	92	0.03260869565217391	102	0.0196078431372549	108	0	15	0	81	0	216	0	167	0	302	0	176	0	
12469	66	0	32	0	60	0	85	0	112	0	80	0	199	0	22	0	91	0	51	0	297	0	21	0	69	0	159	0	130	0	17	0	44	0	42	0	37	0	198	0.010101010101010102	78	0	106	0	358	0	21	0	
4938	144	0.034722222222222224	48	0.041666666666666664	66	0	104	0.028846153846153848	42	0.047619047619047616	115	0	175	0	30	0	165	0	25	0	76	0	43	0	100	0	350	0	85	0	132	0	269	0	15	0	23	0	94	0	36	0	28	0	74	0	109	0	
11289	115	0	61	0	154	0.012987012987012988	21	0	96	0	88	0	37	0	50	0	41	0	31	0	97	0.020618556701030927	100	0	93	0	48	0	60	0	71	0	89	0	148	0	83	0	92	0	109	0	83	0	48	0	20	0	
23491	81	0	149	0	25	0	69	0	21	0	35	0	136	0	119	0	128	0	102	0.029411764705882353	40	0	68	0	197	0	55	0	37	0	57	0	235	0.00851063829787234	140	0.014285714285714285	28	0	44	0	38	0	38	0	319	0	87	0	
1492	98	0	173	0	44	0	105	0	121	0	88	0	206	0	153	0	164	0	142	0	244	0	134	0	55	0	118	0	60	0	27	0	36	0	100	0	95	0.021052631578947368	81	0.024691358024691357	26	0	38	0	189	0	16	0	
92604	132	0	118	0	78	0	100	0	203	0	392	0	41	0	82	0	93	0	172	0	64	0	24	0	154	0	364	0.008241758241758242	71	0	49	0	149	0	23	0	200	0	59	0.03389830508474576	95	0	24	0	103	0	52	0	
9712	173	0	119	0	115	0	104	0	64	0	92	0	133	0	124	0	25	0	198	0	64	0	113	0	225	0	83	0	144	0	205	0	15	0	84	0	33	0	92	0	78	0.02564102564102564	21	0	22	0	69	0	
110	144	0	95	0	81	0.024691358024691357	266	0.03007518796992481	187	0.0374331550802139	41	0	229	0.05240174672489083	138	0.014492753623188406	19	0	46	0.06521739130434782	41	0.07317073170731707	193	0.046632124352331605	247	0.03643724696356275	143	0.02097902097902098	84	0.023809523809523808	96	0.041666666666666664	86	0.03488372093023256	66	0.06060606060606061	79	0.02531645569620253	138	0.014492753623188406	112	0	163	0.0736196319018405	77	0	27	0.07407407407407407	
76147	36	0	55	0	106	0	38	0	88	0	80	0	189	0	77	0	159	0	125	0	203	0.009852216748768473	62	0	95	0	51	0	89	0	67	0	33	0	258	0	109	0	19	0	133	0	79	0	169	0	89	0	
6177	54	0	123	0	180	0.016666666666666666	82	0	149	0	84	0	107	0.056074766355140186	151	0.013245033112582781	114	0	29	0	122	0	51	0	71	0	283	0	123	0	26	0	65	0	71	0	80	0	46	0	105	0	278	0	100	0	286	0	
18816	159	0	155	0	194	0	331	0	284	0	93	0	173	0	58	0	181	0	155	0	61	0	110	0	67	0	110	0	83	0	413	0.004842615012106538	41	0	86	0	17	0	107	0.037383177570093455	117	0	66	0	94	0.05319148936170213	131	0	
35001	52	0	39	0	46	0	54	0	17	0	59	0	178	0	106	0	141	0	173	0.011560693641618497	16	0	98	0	77	0	227	0	27	0	118	0	33	0	137	0	143	0	48	0	189	0	46	0	239	0	115	0	
38361	101	0	106	0	51	0	205	0	33	0	252	0.031746031746031744	154	0	38	0	66	0	37	0	16	0	141	0	167	0	26	0	107	0	232	0	92	0	21	0	24	0	96	0	301	0	274	0	87	0	156	0	
4064	99	0	198	0	37	0	30	0	52	0	107	0	45	0	180	0	117	0	54	0	51	0	42	0	19	0	80	0	244	0	41	0	104	0.019230769230769232	299	0	89	0	51	0	109	0.01834862385321101	29	0	78	0	176	0.011363636363636364	
31660	72	0	71	0	139	0	91	0	106	0	145	0	139	0	51	0	67	0	56	0	86	0	77	0	42	0	58	0	142	0	29	0	104	0.019230769230769232	137	0	20	0	76	0	114	0.017543859649122806	132	0.022727272727272728	252	0	34	0	
92559	110	0	162	0	101	0	64	0	44	0	240	0	107	0	187	0	121	0	33	0	195	0	43	0	74	0	34	0	95	0	64	0	155	0	87	0	31	0	173	0.011560693641618497	65	0	72	0	127	0	19	0	
26626	160	0	134	0	16	0	32	0	39	0	26	0	156	0	68	0	62	0	347	0	110	0	94	0	68	0	95	0	202	0.009900990099009901	25	0	49	0	189	0	37	0	115	0	209	0	93	0	22	0	100	0	
16728	66	0	48	0	182	0	17	0	74	0	143	0	109	0	142	0	154	0	156	0	45	0	215	0.013953488372093023	123	0	19	0	64	0	176	0	103	0	69	0	114	0	55	0	137	0	67	0	136	0	123	0	
163111	219	0	122	0	91	0	20	0	250	0	199	0	87	0	96	0	35	0	19	0	129	0	220	0	59	0	120	0	120	0	152	0	133	0	24	0	86	0	57	0	19	0	66	0	274	0.0072992700729927005	84	0	
40600	16	0	228	0	187	0	118	0	120	0	117	0	486	0.006172839506172839	112	0	74	0	152	0	84	0	87	0	33	0	45	0	63	0	204	0	97	0	152	0	151	0	95	0	48	0	17	0	37	0	117	0	
11637	76	0	111	0	101	0	72	0	46	0	24	0	123	0	46	0	46	0	84	0	41	0	202	0	108	0	29	0	101	0	36	0	153	0.013071895424836602	183	0	104	0	93	0	99	0	209	0	83	0	104	0	
74430	135	0	173	0	194	0	49	0	57	0.03508771929824561	125	0.024	24	0	50	0	98	0	51	0	341	0	104	0	79	0	19	0	60	0	85	0	149	0	105	0	142	0	88	0	119	0	160	0	102	0	73	0	
68546	64	0.03125	172	0	102	0	17	0	95	0	199	0	37	0	70	0	509	0.003929273084479371	193	0	113	0	156	0	128	0	113	0	69	0	112	0	118	0	138	0	24	0	110	0	30	0	57	0	69	0	52	0	
16650	73	0	35	0	93	0	108	0	70	0	166	0	213	0	38	0	81	0	53	0	248	0	127	0	38	0	203	0	84	0	78	0.02564102564102564	55	0	56	0	68	0	162	0.018518518518518517	109	0.01834862385321101	89	0	201	0.04975124378109453	72	0	
61661	98	0	79	0	37	0	81	0	128	0	29	0	98	0	33	0	62	0	55	0	19	0	35	0	26	0	32	0	146	0.0136986301369863	196	0	71	0	131	0	59	0	71	0	111	0	168	0	48	0	156	0	
37043	93	0	296	0.010135135135135136	193	0	74	0	159	0	65	0	61	0	53	0	179	0	55	0	258	0	76	0	57	0	257	0	42	0	33	0	25	0	140	0	36	0	42	0	97	0	111	0	86	0	305	0	
30754	143	0.013986013986013986	164	0	206	0	75	0	170	0	63	0	55	0	243	0	43	0	88	0	78	0	69	0	176	0	213	0	156	0	26	0	28	0	216	0	158	0	119	0	87	0	16	0	73	0	124	0	
94613	56	0	141	0	355	0	128	0	194	0	161	0.012422360248447204	41	0	238	0	75	0	87	0	233	0.008583690987124463	213	0	92	0	156	0	138	0	151	0	127	0	31	0	39	0	259	0	77	0	164	0	334	0	89	0	
16284	46	0	21	0	87	0	331	0	149	0	56	0	68	0	74	0	45	0	83	0	151	0	21	0	215	0	106	0	97	0	166	0	55	0	261	0.007662835249042145	35	0	103	0	80	0	83	0	19	0	115	0	
67676	45	0	117	0	179	0	331	0	206	0	45	0	21	0	178	0	226	0	153	0.013071895424836602	78	0	90	0	210	0	130	0	100	0	359	0	68	0	71	0	84	0	78	0	50	0	260	0	103	0	57	0	
