mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	
1885	154	0	52	0	77	0	113	0	112	0	206	0	64	0	40	0	83	0	117	0	27	0	114	0	51	0	58	0	29	0	48	0	185	0	119	0.01680672268907563	117	0.017094017094017096	
644239	19	0	51	0	141	0	20	0	43	0	32	0	73	0	147	0	101	0	63	0	48	0	203	0	52	0	107	0	244	0	32	0	213	0	19	0	114	0.017543859649122806	
20257	55	0	65	0	46	0	158	0	193	0	174	0	99	0	38	0	26	0	79	0	37	0	159	0	43	0	80	0	15	0	76	0	72	0.041666666666666664	241	0	25	0	
2229383	101	0	67	0	123	0	38	0	120	0	122	0	221	0	183	0	143	0	144	0	310	0	297	0.006734006734006734	80	0	83	0	26	0	173	0	111	0	102	0	56	0	
7884	244	0	121	0	134	0.014925373134328358	426	0	59	0	75	0	36	0	114	0	81	0	156	0	37	0	83	0	29	0	142	0	216	0	78	0	97	0	160	0	35	0	
69033	176	0	281	0	111	0	185	0	73	0	114	0	40	0	176	0	114	0	45	0	62	0	139	0.014388489208633094	106	0	96	0	44	0	140	0	116	0	121	0	51	0	
56280	30	0	74	0	265	0	128	0	17	0	117	0	63	0	149	0	35	0	53	0	202	0	112	0.017857142857142856	177	0	67	0	38	0	106	0	52	0	53	0	109	0	
16207761	117	0	33	0	204	0	80	0	27	0	230	0	238	0	71	0	88	0	34	0	34	0	35	0	36	0	156	0	188	0.015957446808510637	73	0	195	0	149	0	124	0	
4491	30	0	148	0	63	0	98	0	335	0	162	0	47	0	147	0	239	0	43	0	126	0	34	0	49	0	76	0	119	0	96	0.020833333333333332	106	0	134	0	93	0	
25803164	142	0	138	0	24	0	91	0	104	0	152	0.013157894736842105	177	0	209	0	106	0	66	0	91	0	155	0	49	0	75	0	206	0	50	0	124	0	56	0	314	0	
29767	146	0	57	0	132	0	132	0	44	0	86	0	35	0	26	0	109	0	35	0	101	0	51	0	167	0	60	0	91	0	71	0	115	0	92	0	104	0.019230769230769232	
9967012	110	0	126	0	195	0.010256410256410256	89	0	218	0	129	0	80	0	86	0	138	0	149	0	78	0	190	0	137	0	101	0	138	0	194	0	39	0	102	0	91	0	
165155	200	0	143	0	28	0	211	0	90	0	63	0	165	0.012121212121212121	48	0	81	0	212	0	118	0	115	0	154	0	353	0	122	0	130	0	54	0	44	0	342	0	
9556	163	0	51	0	30	0	63	0	163	0	76	0	48	0	199	0.010050251256281407	88	0	29	0	69	0	101	0	122	0	46	0	48	0	20	0	197	0	89	0	186	0	
2851	27	0.3333333333333333	59	0.6271186440677966	46	0.34782608695652173	149	0.4697986577181208	93	0.4731182795698925	26	0.6153846153846154	18	0	60	0.36666666666666664	20	0.4	240	0.49583333333333335	83	0.5060240963855421	98	0	220	0.08636363636363636	56	0.5178571428571429	176	0.4943181818181818	66	0.30303030303030304	97	0	190	0	23	0	
9305627	160	0.025	99	0	182	0	26	0	50	0	202	0	16	0	32	0	211	0	144	0	313	0	22	0	70	0	252	0	78	0	215	0	28	0	211	0	61	0	
12038814	140	0.02142857142857143	35	0	51	0	27	0	91	0	56	0	79	0	118	0	141	0	24	0	116	0	26	0	41	0	63	0	46	0	46	0	68	0	187	0	87	0	
8323485	66	0	38	0	32	0	227	0	16	0	126	0.015873015873015872	127	0	177	0	87	0	21	0	111	0	122	0	129	0	203	0	48	0	73	0	43	0	40	0	121	0	
10402	134	0	48	0	127	0	269	0	104	0	26	0	104	0	78	0	55	0	96	0	52	0	87	0	251	0.00796812749003984	65	0	22	0	83	0	134	0	203	0	55	0	
2535	109	0	45	0	63	0	140	0	175	0	147	0	121	0	73	0	101	0	60	0	189	0	50	0	96	0	128	0	105	0	250	0	82	0	102	0.0196078431372549	68	0	
250823	198	0	138	0	69	0	117	0	361	0	48	0	144	0	123	0	96	0	38	0	159	0	100	0	92	0	56	0	17	0	97	0	89	0	22	0	158	0.012658227848101266	
9305637	130	0.015384615384615385	89	0	65	0	93	0	33	0	214	0	24	0	74	0	27	0	31	0	58	0	42	0	143	0	121	0.01652892561983471	71	0	26	0	105	0	91	0	121	0	
10	169	0	71	0	45	0	40	0	15	0	205	0.00975609756097561	92	0.13043478260869565	73	0	39	0	35	0	34	0	35	0.2857142857142857	128	0.046875	249	0.020080321285140562	141	0	77	0.025974025974025976	103	0.04854368932038835	105	0.0761904761904762	98	0.030612244897959183	
216781	183	0	258	0	19	0	197	0	123	0	189	0	139	0.014388489208633094	20	0	74	0	144	0	55	0	96	0	106	0	156	0	83	0	109	0	77	0	33	0	95	0	
31678	126	0	19	0	52	0	290	0	47	0	191	0	167	0	151	0	126	0	76	0	55	0	25	0	198	0	31	0	31	0	57	0	222	0.009009009009009009	206	0	77	0	
19591	94	0	26	0	289	0	189	0	155	0	123	0	41	0	42	0	23	0	92	0	175	0	248	0	132	0	43	0	45	0	79	0	59	0	85	0.023529411764705882	30	0	
1066	26	0	23	0	17	0	29	0	70	0	89	0	247	0	179	0	53	0	102	0	319	0	106	0	64	0	157	0	129	0	132	0	67	0.029850746268656716	132	0	196	0	
84	84	0.5119047619047619	110	0.509090909090909	102	0.4803921568627451	48	0.5	31	0.5161290322580645	15	0.5333333333333333	177	0.3898305084745763	46	0.32608695652173914	6	0.6666666666666666	42	0.42857142857142855	357	0.5042016806722689	163	0.3496932515337423	43	0.4186046511627907	23	0.5217391304347826	24	0.5833333333333334	8	0.875	32	0.1875	10	0.2	68	0.27941176470588236	
14917	68	0	68	0	192	0	147	0	262	0	151	0	18	0	165	0	85	0	72	0	125	0	135	0	180	0	151	0	132	0	34	0	256	0	234	0.01282051282051282	176	0	
562830	36	0	106	0	178	0	81	0	130	0	97	0	295	0	16	0	32	0	60	0	22	0	53	0	129	0	160	0	126	0	136	0	29	0	252	0	434	0.009216589861751152	
898	69	0	109	0	85	0	57	0	80	0	253	0	150	0	104	0	88	0	147	0	31	0	69	0	55	0	384	0	98	0	284	0	379	0.010554089709762533	42	0.07142857142857142	22	0	
31735	49	0	40	0	27	0	32	0	79	0	128	0	82	0	133	0	79	0	78	0	64	0	43	0	135	0	53	0	50	0	88	0	160	0.0125	75	0	235	0	
8662	53	0	83	0	122	0	134	0	31	0	168	0	91	0.054945054945054944	116	0	94	0	128	0	145	0	82	0.024390243902439025	165	0.012121212121212121	18	0	49	0	70	0	55	0	75	0	215	0	
14479670	125	0	34	0	174	0	96	0	111	0	121	0	53	0	24	0	184	0.010869565217391304	475	0	135	0.014814814814814815	80	0	47	0	148	0	134	0.014925373134328358	219	0.0228310502283105	44	0	172	0	130	0	
13423	195	0	161	0	41	0	129	0	95	0	95	0	48	0.0625	196	0	47	0	38	0	141	0	122	0	55	0	200	0	40	0	164	0	231	0	89	0	74	0	
9967228	136	0	64	0	155	0	167	0	97	0.020618556701030927	50	0	55	0	48	0	46	0	157	0	99	0.020202020202020204	21	0	63	0	195	0	97	0	35	0	115	0	69	0	146	0	
8124073	89	0	287	0.013937282229965157	92	0	62	0	106	0	164	0.036585365853658534	148	0	143	0.02097902097902098	61	0.03278688524590164	105	0.01904761904761905	190	0	141	0	177	0	168	0.011904761904761904	186	0	55	0	59	0	55	0	79	0	
1025	53	0	80	0	96	0	135	0	118	0	162	0	164	0	64	0.03125	55	0	126	0	117	0	52	0	84	0	53	0	78	0	214	0	31	0	128	0	94	0	
428	50	0	97	0	225	0	49	0	114	0	33	0	60	0	60	0	52	0	152	0	36	0	146	0.0136986301369863	63	0	334	0	38	0	72	0	105	0.02857142857142857	69	0	51	0	
56252	103	0	162	0	300	0	68	0	134	0	122	0	41	0	343	0	117	0	139	0	127	0	211	0.009478672985781991	81	0	44	0	17	0	50	0	278	0	57	0	127	0	
66651	20	0	198	0	452	0.00663716814159292	21	0	126	0	65	0	153	0	92	0	34	0	87	0	96	0	94	0	18	0	67	0	133	0	270	0	203	0	32	0	86	0	
1128	160	0	39	0	136	0.022058823529411766	55	0	37	0	31	0	20	0	42	0	58	0	28	0	132	0	81	0	123	0	127	0	108	0	71	0	40	0	65	0	66	0	
314027	160	0	156	0	34	0	99	0	102	0	75	0	256	0	198	0	24	0	315	0	23	0	107	0.018691588785046728	123	0	78	0	286	0	79	0	89	0	47	0	82	0	
14479757	168	0	97	0	19	0	83	0	161	0	48	0	19	0	77	0	23	0	75	0	72	0.027777777777777776	117	0	17	0	103	0	87	0	90	0.022222222222222223	349	0	89	0	90	0	
3302	139	0	58	0	46	0	185	0	78	0	28	0	114	0	184	0	178	0	56	0	63	0	162	0	77	0	21	0	109	0	89	0	71	0	119	0.01680672268907563	84	0.023809523809523808	
60194	97	0	50	0	173	0	76	0	55	0	57	0	58	0	92	0	78	0	24	0	89	0	94	0	50	0	207	0	210	0	238	0	65	0	32	0	89	0.033707865168539325	
2751	55	0	47	0	97	0	182	0	91	0	46	0	152	0	254	0.007874015748031496	76	0	96	0	197	0	62	0	78	0	35	0	39	0	123	0	222	0.02252252252252252	131	0.022900763358778626	155	0	
7234984	251	0.027888446215139442	30	0	72	0	101	0	62	0	117	0	133	0	80	0.025	144	0	72	0.027777777777777776	68	0	93	0	254	0	21	0.09523809523809523	123	0	20	0	60	0	99	0	44	0	
9753	105	0	356	0	46	0	86	0	31	0	89	0	58	0	36	0	17	0	56	0	220	0	42	0	90	0	116	0	105	0	16	0	150	0	44	0	146	0.0136986301369863	
6330	81	0	189	0	94	0	148	0	59	0	65	0	147	0	47	0	152	0	137	0	82	0	20	0	423	0	79	0	48	0	65	0	43	0	134	0.03731343283582089	119	0	
210437	33	0	68	0	199	0	99	0	25	0	65	0	212	0	107	0	145	0	89	0	50	0	120	0.016666666666666666	81	0	117	0	106	0	22	0	68	0	30	0	45	0	
7235148	122	0.03278688524590164	118	0.01694915254237288	129	0.031007751937984496	141	0.03546099290780142	241	0.012448132780082987	34	0	131	0	87	0.06896551724137931	115	0.034782608695652174	145	0	53	0.03773584905660377	16	0	151	0	337	0.032640949554896145	122	0	140	0	215	0	145	0	31	0	
1359975	34	0	68	0	192	0	17	0	185	0	111	0	101	0.019801980198019802	106	0	168	0	28	0	126	0	111	0	171	0	166	0	71	0	166	0	34	0	121	0	168	0	
49636	342	0	111	0	81	0	219	0	95	0	70	0	58	0	197	0	75	0	139	0	158	0	60	0	133	0	80	0	203	0	166	0	255	0	152	0.013157894736842105	67	0	
561758	43	0	86	0	58	0	72	0	117	0	28	0	22	0	56	0	63	0	267	0	20	0	157	0	44	0	144	0	88	0	203	0	147	0	175	0.011428571428571429	107	0	
12236	118	0	42	0	22	0	72	0	123	0	43	0	78	0	109	0	188	0	23	0	51	0	84	0.023809523809523808	40	0	47	0	30	0	28	0	188	0	164	0	185	0	
5196	244	0	52	0	60	0	56	0	39	0	240	0	138	0	23	0	24	0	118	0	123	0	143	0	44	0	428	0	109	0	20	0	68	0	135	0	196	0.02040816326530612	
1067	248	0	63	0	126	0	89	0	158	0	57	0	91	0	131	0	50	0	32	0	300	0	55	0	182	0.02197802197802198	129	0	42	0	15	0	302	0	29	0	216	0	
1236	29	0	52	0	201	0	55	0	59	0	37	0	118	0	155	0	157	0	216	0	107	0	140	0	142	0	125	0	80	0	92	0	89	0.033707865168539325	79	0	94	0	
13742	143	0	100	0	70	0	130	0	76	0	116	0	376	0	177	0	75	0	63	0	53	0	55	0.03636363636363636	29	0	91	0	38	0	51	0	154	0	238	0	23	0	
1982	24	0	204	0	59	0	59	0	58	0	97	0	139	0	17	0	57	0	110	0	65	0	182	0	226	0	66	0	20	0	136	0	221	0.01809954751131222	74	0	61	0	
22946886	145	0	53	0.03773584905660377	195	0	159	0	19	0	18	0	33	0	105	0	103	0	104	0	198	0	166	0	334	0	101	0	66	0	125	0	66	0	16	0	90	0	
1447	135	0	25	0	88	0	157	0	114	0	136	0	228	0.013157894736842105	104	0	48	0	46	0	229	0	52	0	97	0	209	0	156	0	278	0	289	0	59	0.03389830508474576	61	0	
8124086	170	0.01764705882352941	143	0	16	0	211	0	119	0	43	0	135	0	116	0	44	0	49	0.04081632653061224	129	0	60	0	71	0	136	0	70	0.02857142857142857	68	0	90	0	161	0	121	0	
24392	66	0	120	0	70	0	135	0	32	0	93	0	128	0	54	0	155	0	40	0	98	0	64	0	218	0.013761467889908258	184	0	83	0	112	0	66	0	248	0	94	0	
12314	92	0	132	0	65	0	24	0	72	0	294	0	106	0.03773584905660377	175	0	82	0	60	0	165	0	27	0	205	0.014634146341463415	103	0	48	0	118	0	53	0	183	0	16	0	
10874	118	0	38	0	29	0	46	0	32	0	155	0	106	0	91	0	93	0	153	0	110	0	43	0	42	0	54	0	21	0	72	0	47	0	47	0	53	0.03773584905660377	
11551	142	0	104	0	57	0	250	0	88	0	136	0	151	0.019867549668874173	190	0	64	0	144	0	52	0	211	0	53	0	29	0	125	0	147	0	93	0	172	0	162	0	
46177	157	0	180	0	56	0	135	0	95	0	34	0	88	0	301	0	58	0	30	0	37	0	348	0.005747126436781609	293	0	111	0	84	0	56	0	26	0	114	0	98	0	
7235256	24	0	167	0	158	0	129	0	249	0	21	0	52	0	146	0	52	0	58	0	114	0	307	0	113	0	248	0	35	0	230	0.008695652173913044	23	0	86	0	164	0	
1716	43	0	31	0	108	0	47	0	215	0	149	0	36	0	111	0	195	0	112	0	175	0	103	0	116	0	40	0	24	0	189	0	42	0	318	0.025157232704402517	71	0.07042253521126761	
9305643	81	0.024691358024691357	86	0	77	0	201	0	18	0	129	0	135	0	69	0	121	0	144	0	191	0	182	0	160	0	130	0	109	0	120	0	62	0	144	0	190	0	
1306	141	0	96	0	98	0	71	0	164	0	89	0	121	0.024793388429752067	95	0	64	0	54	0	22	0	43	0.13953488372093023	136	0.022058823529411766	81	0	90	0	47	0	115	0.034782608695652174	42	0	109	0	
651	26	0	102	0	72	0	84	0	191	0	56	0	65	0	51	0	71	0	81	0	104	0	309	0	257	0	44	0	43	0	32	0	114	0	193	0.010362694300518135	111	0	
4897	76	0	85	0	51	0	129	0	103	0	159	0	46	0	142	0	39	0	72	0	69	0	116	0	73	0	99	0.020202020202020204	50	0	199	0.01507537688442211	196	0	147	0	211	0.052132701421800945	
34794937	235	0.00851063829787234	56	0	69	0	88	0	97	0	207	0	103	0	126	0	77	0	140	0	113	0	72	0	144	0	51	0	95	0	116	0	32	0	128	0	22	0	
1121716	80	0	21	0	71	0	51	0	51	0	77	0	18	0	317	0	152	0	94	0	46	0	99	0	60	0	189	0	27	0	47	0	114	0	159	0.012578616352201259	23	0	
8123823	213	0	54	0	86	0	49	0	148	0	90	0	43	0	86	0	143	0	153	0.013071895424836602	282	0.0070921985815602835	66	0	83	0	655	0	121	0	57	0	294	0	94	0	33	0	
3563	197	0	74	0	276	0	48	0	62	0	183	0	29	0	163	0	130	0	241	0	64	0	61	0	42	0	125	0	233	0.012875536480686695	51	0	89	0	49	0	86	0	
19530	97	0	112	0	86	0	382	0	93	0	123	0	18	0	133	0	86	0	115	0	23	0	68	0	115	0	140	0	96	0	69	0	121	0.03305785123966942	184	0	34	0	
8124030	155	0.012903225806451613	154	0	220	0	199	0.010050251256281407	146	0.0136986301369863	18	0	31	0	284	0.017605633802816902	62	0	17	0	42	0	34	0	176	0	66	0	25	0	118	0	77	0	52	0	145	0	
70703	70	0	195	0	15	0	69	0	169	0	58	0	33	0	176	0	31	0	131	0	55	0	52	0	198	0.015151515151515152	68	0	39	0	105	0	69	0	87	0	69	0	
103637	202	0	73	0	209	0	96	0	207	0	36	0	248	0	24	0	170	0	157	0	191	0	72	0	135	0	26	0	200	0	30	0	118	0	377	0.007957559681697613	140	0	
35369	280	0	154	0	56	0	188	0	155	0	253	0	22	0	152	0	135	0	51	0	269	0	305	0.009836065573770493	116	0	28	0	165	0	161	0	54	0	27	0	177	0	
4	79	0	193	0	72	0.027777777777777776	44	0	75	0.02666666666666667	34	0	76	0.05263157894736842	109	0.05504587155963303	58	0	68	0	58	0	45	0.1111111111111111	77	0.1038961038961039	121	0.024793388429752067	86	0	40	0	76	0.05263157894736842	84	0.047619047619047616	20	0	
7167089	165	0	121	0	115	0	101	0	411	0.004866180048661801	120	0	22	0	130	0	49	0	84	0	30	0	111	0	52	0	143	0	107	0	169	0	129	0	121	0	18	0	
14479774	136	0	45	0	45	0	96	0	195	0	76	0	89	0	79	0	262	0.007633587786259542	134	0	102	0	74	0	87	0	97	0	72	0	92	0	62	0	67	0	37	0	
1815759	83	0	79	0	42	0	380	0	21	0	113	0	19	0	99	0	191	0	140	0	121	0	437	0.004576659038901602	110	0	176	0	80	0	19	0	92	0	28	0	124	0	
29976	46	0	95	0	18	0	111	0	20	0	78	0	71	0	357	0	125	0	16	0	38	0	154	0	46	0	31	0	81	0	39	0	451	0	24	0	198	0.030303030303030304	
9305702	166	0	65	0	132	0	96	0.020833333333333332	265	0	28	0	79	0	150	0	115	0	40	0	194	0	42	0	214	0	185	0.016216216216216217	258	0	292	0	56	0	71	0	39	0	
3941739	60	0	128	0	65	0	177	0	81	0	59	0	47	0	91	0	96	0.03125	135	0.02962962962962963	145	0.034482758620689655	105	0	138	0	111	0.06306306306306306	172	0	168	0.02976190476190476	59	0	162	0	117	0	
532229	18	0	156	0	146	0	189	0	83	0	49	0	267	0	66	0	124	0	218	0	138	0	97	0	65	0	48	0	23	0	20	0	730	0.00410958904109589	94	0	37	0	
25896	42	0	35	0	54	0	70	0	25	0	166	0	31	0	109	0	103	0	109	0	77	0	338	0	308	0	176	0	85	0	85	0	64	0	40	0	66	0.030303030303030304	
21713	48	0	169	0	67	0	65	0	60	0	192	0	91	0.02197802197802198	53	0	62	0	60	0	92	0	189	0	27	0	127	0	115	0	72	0	155	0	231	0	286	0	
7235144	47	0	117	0	117	0	87	0	133	0	112	0.026785714285714284	138	0	47	0	172	0.011627906976744186	159	0	166	0.018072289156626505	93	0	147	0	227	0	232	0.008620689655172414	232	0.008620689655172414	74	0	87	0	113	0	
18818	97	0	52	0	65	0	92	0	119	0	62	0	103	0	72	0	68	0	46	0	47	0	167	0	114	0.017543859649122806	198	0	158	0	126	0	38	0	22	0	87	0	
2887	170	0	96	0	73	0	56	0	33	0	212	0	107	0	56	0	69	0	29	0	29	0	147	0	62	0	137	0	55	0	86	0	153	0	182	0	57	0.03508771929824561	
750705	133	0	185	0	79	0	40	0	91	0	144	0	67	0.029850746268656716	43	0	49	0	151	0	103	0	233	0	51	0	55	0	72	0	65	0	45	0	65	0	15	0	
6283	78	0	22	0	39	0	159	0	102	0	104	0	106	0	65	0	82	0	21	0	121	0	123	0	66	0.045454545454545456	44	0	74	0	49	0	58	0	193	0	127	0.03937007874015748	
12946357	183	0	71	0	53	0	150	0	37	0	138	0	25	0	81	0	39	0	38	0	48	0	235	0	94	0	92	0.03260869565217391	71	0	99	0	50	0	28	0	267	0	
8124005	87	0.022988505747126436	169	0.011834319526627219	94	0	199	0.020100502512562814	95	0	28	0	65	0	118	0	120	0	24	0	154	0	91	0	143	0	114	0	31	0	120	0	68	0	170	0	78	0	
7235065	135	0	97	0	69	0	108	0	58	0	96	0.020833333333333332	30	0	149	0	26	0	420	0.004761904761904762	56	0.03571428571428571	118	0	365	0	79	0	169	0.01775147928994083	288	0	100	0	145	0	31	0	
8323488	120	0	49	0	54	0	64	0	314	0.012738853503184714	69	0	50	0	56	0	99	0	107	0	94	0	50	0	79	0	234	0	267	0	205	0	54	0	80	0	70	0	
1294357	105	0	103	0	105	0	101	0	20	0	92	0	106	0.018867924528301886	22	0	134	0	172	0	195	0	67	0	81	0	106	0	129	0	15	0	127	0	87	0	127	0	
7235286	65	0	86	0	27	0	52	0	92	0	31	0	32	0	73	0	220	0.00909090909090909	34	0	77	0	91	0	172	0	155	0.012903225806451613	67	0	79	0	71	0	35	0	250	0	
5877	148	0	253	0	103	0	109	0	148	0	79	0	74	0	77	0	22	0	247	0	200	0	169	0	59	0	60	0	156	0	284	0	358	0.0111731843575419	125	0	135	0	
7235225	127	0.015748031496062992	50	0	198	0	49	0.04081632653061224	96	0	32	0	52	0	142	0	69	0	31	0	187	0	61	0	88	0	102	0	84	0	60	0	123	0	26	0	78	0	
19704112	16	0	31	0	235	0	36	0	121	0.01652892561983471	208	0	137	0	33	0	173	0	30	0	33	0	21	0	185	0	16	0	99	0	104	0	47	0	195	0	44	0	
419134	200	0	79	0	98	0	78	0	123	0	23	0	32	0	62	0	84	0	140	0	85	0	140	0.02857142857142857	113	0	52	0	221	0	32	0	207	0	218	0	25	0	
12452690	177	0.011299435028248588	42	0	39	0	60	0	193	0	151	0	155	0	228	0.013157894736842105	134	0	55	0	48	0	82	0	19	0	47	0	16	0	105	0	51	0	79	0	41	0	
341	99	0	126	0	194	0	184	0	108	0	133	0	116	0	259	0.011583011583011582	202	0	64	0	106	0	60	0	72	0	119	0	117	0	252	0	111	0.036036036036036036	35	0	124	0.024193548387096774	
1785	108	0	311	0	55	0	123	0	133	0	31	0	43	0	83	0	147	0	37	0	49	0	50	0	72	0	240	0	173	0	311	0.006430868167202572	84	0	44	0	71	0	
12146790	176	0	131	0	171	0	103	0.019417475728155338	97	0	177	0	90	0	119	0	186	0	137	0	94	0	80	0	16	0	52	0	55	0	36	0	85	0	29	0	49	0	
1357	130	0	21	0	114	0	33	0	76	0	87	0	243	0.012345679012345678	166	0	31	0	237	0	18	0	130	0	78	0	29	0	66	0	29	0	50	0	37	0	34	0	
14685	38	0	87	0	160	0	50	0	67	0	29	0	216	0.009259259259259259	67	0	28	0	25	0	69	0	186	0	32	0	161	0	20	0	131	0	63	0	50	0	129	0	
759502	73	0	124	0	53	0	69	0	91	0	127	0	326	0.006134969325153374	33	0	97	0	149	0	151	0	140	0	108	0	177	0	135	0	117	0	62	0	34	0	67	0	
14954	163	0	59	0	234	0	33	0	46	0	89	0	16	0	22	0	120	0	78	0	66	0	82	0.024390243902439025	45	0	23	0	279	0	191	0	207	0	148	0	100	0	
9305704	199	0	85	0	52	0	165	0.012121212121212121	41	0	97	0	55	0	98	0	44	0	159	0	169	0	60	0	127	0	208	0.019230769230769232	72	0	158	0	52	0	79	0	296	0	
52474003	59	0	170	0.011764705882352941	34	0	90	0	44	0	123	0	68	0	75	0	62	0	159	0	102	0	36	0	205	0	34	0	163	0	93	0	71	0	74	0	90	0	
6955	78	0	135	0	201	0	71	0	47	0	24	0	63	0	159	0.012578616352201259	143	0	114	0	81	0	176	0	55	0	39	0	44	0	89	0	173	0	140	0	72	0	
22569247	92	0.021739130434782608	18	0	95	0	113	0	53	0	163	0	103	0	50	0	115	0	17	0	100	0	117	0	132	0	137	0	73	0	27	0	73	0	19	0	172	0	
5620	62	0	78	0	43	0	134	0	44	0	108	0	63	0	178	0.016853932584269662	168	0	214	0	54	0	25	0	48	0	60	0	86	0	143	0	49	0	106	0.018867924528301886	82	0	
34206	120	0	91	0	246	0	181	0	66	0	70	0	47	0	25	0	135	0	150	0	35	0	151	0	69	0	15	0	72	0	139	0.02158273381294964	40	0	135	0	70	0	
44764	141	0	29	0	72	0	43	0	45	0	45	0	121	0.01652892561983471	51	0	76	0	176	0	299	0	60	0	163	0	335	0	149	0	158	0	62	0	37	0	117	0	
261571	100	0	67	0	82	0	110	0	21	0	31	0	141	0.014184397163120567	237	0	72	0	23	0	74	0	132	0	25	0	83	0	91	0	196	0	23	0	225	0	52	0	
20979613	133	0	142	0	155	0	139	0.014388489208633094	101	0	45	0	89	0	278	0	128	0	436	0	64	0	64	0	173	0	78	0	102	0	123	0	20	0	25	0	231	0	
3914	134	0	45	0	100	0	172	0	91	0	42	0	62	0	41	0	103	0	119	0	74	0	42	0	85	0	111	0	52	0	146	0	258	0.01937984496124031	117	0	192	0	
133542	68	0	62	0	159	0	22	0	110	0	74	0	101	0.019801980198019802	33	0	75	0	188	0	110	0	73	0	91	0	367	0	86	0	252	0	36	0	80	0	57	0	
42812	23	0	102	0	143	0	125	0	98	0	38	0	75	0	135	0	106	0	37	0	84	0	137	0	59	0	60	0	20	0	244	0	131	0.015267175572519083	45	0	72	0	
179377	172	0	201	0	117	0	197	0	96	0	48	0	74	0.02702702702702703	50	0	46	0	70	0	210	0	120	0	47	0	122	0	44	0	24	0	46	0	39	0	34	0	
67146	152	0	172	0	23	0	156	0	59	0	218	0	89	0	198	0	147	0	315	0	112	0	251	0.00796812749003984	21	0	55	0	74	0	115	0	18	0	250	0	194	0	
10456	144	0	43	0	102	0	26	0	201	0	77	0	64	0	243	0	90	0	56	0	80	0	136	0	180	0.011111111111111112	94	0	29	0	127	0	60	0	76	0	113	0	
850263	19	0	121	0	166	0	124	0	138	0	54	0	62	0	60	0	194	0	35	0	99	0	216	0.009259259259259259	102	0	65	0	74	0	69	0	77	0	139	0	96	0	
95	155	0	45	0	136	0	99	0	26	0	69	0	41	0	102	0	46	0	157	0	92	0	116	0.034482758620689655	277	0.04332129963898917	131	0	85	0	128	0	112	0.03571428571428571	228	0.08771929824561403	53	0.07547169811320754	
13018	24	0	27	0	98	0	133	0	167	0	21	0	123	0	30	0	153	0	33	0	220	0	52	0.057692307692307696	134	0	44	0	71	0	247	0	114	0.017543859649122806	45	0	46	0	
18129753	19	0	187	0	37	0	62	0	95	0	91	0	185	0	21	0	81	0	96	0	29	0	50	0	120	0	18	0	93	0	124	0.016129032258064516	29	0	285	0	301	0	
62671	57	0	246	0	132	0	73	0	198	0	116	0	130	0	130	0	61	0	66	0	61	0	23	0	29	0	93	0	106	0	46	0	102	0.0196078431372549	51	0	117	0	
8124009	96	0.052083333333333336	113	0.04424778761061947	121	0.024793388429752067	92	0.07608695652173914	88	0	73	0	65	0	139	0.02877697841726619	249	0.01606425702811245	82	0	72	0	113	0	151	0	318	0	86	0	64	0	122	0	99	0	230	0	
7166995	65	0	90	0	126	0	149	0	61	0	92	0	73	0	115	0	148	0	308	0.006493506493506494	54	0	84	0	71	0	105	0	24	0	30	0	30	0	69	0	209	0	
13359896	80	0	32	0	141	0	118	0	183	0	26	0	189	0	15	0	242	0	104	0	165	0.012121212121212121	69	0	155	0	115	0	20	0	102	0	172	0	34	0	85	0	
869201	34	0	39	0	79	0	240	0	119	0	70	0	54	0	74	0	78	0	117	0	163	0	179	0.0111731843575419	50	0	24	0	137	0	96	0	55	0	90	0	184	0	
12038922	23	0	123	0	294	0.006802721088435374	159	0	98	0	41	0	23	0	93	0	151	0	59	0	170	0	59	0	78	0	109	0	148	0	184	0	143	0	95	0	395	0	
125681	31	0.5161290322580645	89	0.4044943820224719	160	0.4875	55	0.4727272727272727	94	0.44680851063829785	115	0.5130434782608696	30	0	92	0.29347826086956524	48	0.6458333333333334	189	0.4656084656084656	20	0.45	19	0	64	0	5	0.4	120	0.5166666666666667	85	0.3764705882352941	212	0	27	0	243	0	
3941575	52	0	239	0.008368200836820083	16	0	77	0.03896103896103896	79	0.06329113924050633	136	0.022058823529411766	113	0	286	0	161	0.08074534161490683	63	0.09523809523809523	67	0.1791044776119403	94	0	327	0	108	0.07407407407407407	184	0.1358695652173913	52	0.15384615384615385	22	0	68	0	74	0	
12369139	97	0	60	0	278	0.007194244604316547	58	0	76	0	62	0	83	0	108	0	125	0.016	48	0	23	0	28	0	114	0	26	0	153	0	128	0	72	0	40	0	38	0	
271149	63	0	128	0	81	0	110	0	73	0	56	0	88	0	80	0	42	0	26	0	29	0	90	0	35	0	27	0	81	0	253	0.007905138339920948	22	0	41	0	185	0	
4048	139	0	77	0	78	0	123	0	111	0	111	0	136	0	159	0	169	0	113	0	171	0	150	0	34	0	49	0	189	0	115	0	97	0.030927835051546393	144	0.027777777777777776	84	0	
