mut_id	depth1	S1	depth2	S2	depth3	S3	depth4	S4	depth5	S5	depth6	S6	depth7	S7	depth8	S8	depth9	S9	depth10	S10	depth11	S11	depth12	S12	depth13	S13	depth14	S14	depth15	S15	depth16	S16	depth17	S17	depth18	S18	depth19	S19	depth20	S20	depth21	S21	depth22	S22	depth23	S23	depth24	S24	depth25	S25	depth26	S26	depth27	S27	depth28	S28	
1801038	49	0	130	0	112	0	132	0	189	0	112	0.017857142857142856	55	0	65	0	73	0	108	0	63	0	35	0	125	0	216	0	277	0	186	0	77	0	83	0	234	0	119	0	131	0	27	0	249	0	72	0	146	0	119	0	73	0	118	0	
2457030	55	0	61	0	86	0	96	0.041666666666666664	223	0.026905829596412557	130	0	28	0	74	0	101	0	68	0	71	0.028169014084507043	66	0	247	0.008097165991902834	53	0	215	0	157	0	74	0	106	0	241	0.016597510373443983	180	0	70	0	187	0	17	0	56	0	17	0	150	0	130	0	81	0	
1940	74	0	127	0	76	0	36	0	57	0	97	0	205	0	176	0	98	0	71	0	171	0	230	0	45	0	61	0	61	0	168	0	59	0	67	0.029850746268656716	33	0	85	0	132	0	59	0	230	0	137	0	72	0	162	0	47	0	181	0	
57899	102	0	50	0	158	0	30	0	169	0	39	0	112	0	178	0	98	0	165	0	39	0	111	0	45	0	76	0	40	0	33	0	83	0	65	0.03076923076923077	51	0	29	0	26	0	116	0	27	0	207	0	81	0	173	0	135	0	311	0	
3850380	17	0	80	0	162	0	51	0	140	0	77	0	81	0	57	0	36	0	104	0	80	0	123	0	54	0	113	0	115	0	122	0	46	0	91	0	144	0	52	0	51	0	165	0.012121212121212121	85	0	68	0	15	0	97	0	103	0	175	0	
2654177	19	0	96	0	30	0	221	0	106	0	56	0	36	0	95	0	182	0	58	0	41	0	15	0	62	0	50	0	53	0	260	0	127	0	52	0	52	0	69	0	63	0	321	0	126	0.047619047619047616	73	0	271	0	59	0	46	0	184	0	
3850463	48	0	44	0	120	0	113	0	30	0	97	0	22	0	127	0	18	0	219	0	147	0	30	0	34	0	45	0	55	0	125	0	66	0	36	0	129	0	118	0	90	0	78	0	72	0	140	0	159	0	80	0	178	0.016853932584269662	32	0	
3647	15	0	69	0	191	0	28	0	19	0	89	0	287	0.010452961672473868	65	0	73	0	36	0	116	0	130	0	55	0	102	0	37	0	62	0	203	0	54	0.037037037037037035	131	0.015267175572519083	115	0	24	0	150	0	104	0	70	0	57	0.05263157894736842	94	0	197	0	88	0	
4389987	36	0	19	0	64	0	98	0	15	0	58	0	20	0	164	0	95	0	163	0.018404907975460124	51	0	24	0	85	0	19	0	297	0	57	0	165	0	124	0	99	0	65	0	67	0	102	0	122	0	262	0	90	0	32	0	59	0	38	0	
2566149	91	0	79	0	71	0	280	0	40	0	110	0	136	0.014705882352941176	114	0	34	0	86	0	15	0	304	0	92	0	84	0	84	0	114	0	189	0	206	0	126	0	54	0	22	0	88	0	67	0	151	0	40	0	109	0	95	0	133	0	
74	186	0.010752688172043012	59	0	56	0	228	0	83	0	187	0.06951871657754011	147	0	40	0	45	0	110	0	203	0	25	0	123	0	76	0	66	0	242	0	190	0	30	0.13333333333333333	85	0	107	0	20	0	158	0	79	0	119	0.08403361344537816	105	0	65	0.046153846153846156	75	0	72	0	
4119329	83	0	127	0	233	0	342	0.008771929824561403	86	0	79	0	28	0	82	0	30	0	91	0	249	0.008032128514056224	105	0	65	0	37	0	68	0	111	0	103	0	56	0	97	0	210	0	641	0	133	0	29	0	217	0	36	0	63	0	79	0	169	0	
10694407	145	0	29	0	60	0	73	0	151	0.013245033112582781	137	0	42	0	91	0	89	0	59	0	22	0	34	0	88	0	103	0	102	0	57	0	72	0	130	0	84	0	89	0	177	0	230	0	50	0	133	0	83	0	178	0	92	0	162	0	
2517044	167	0	27	0	24	0	211	0	39	0	252	0	186	0.010752688172043012	319	0	187	0	278	0	18	0	34	0	161	0.012422360248447204	239	0.016736401673640166	35	0	95	0	28	0	69	0	238	0	128	0.015625	98	0	125	0.016	59	0.03389830508474576	98	0	320	0	204	0.00980392156862745	72	0	25	0.08	
780	53	0	51	0	122	0	90	0	150	0	106	0	175	0.017142857142857144	94	0	90	0	223	0	221	0	48	0	189	0	89	0	162	0	58	0	83	0	28	0	98	0.030612244897959183	73	0	113	0	27	0	34	0	111	0	207	0	78	0	120	0	105	0	
22192128	16	0	96	0	113	0	49	0	28	0	274	0	86	0	109	0	23	0	34	0	28	0	170	0	58	0	188	0.010638297872340425	41	0	449	0	47	0	56	0	63	0	66	0	102	0	106	0	115	0	62	0	69	0	153	0	135	0	157	0	
2457066	28	0	97	0	159	0	102	0	32	0	126	0	80	0	75	0	131	0	136	0	116	0	132	0	155	0	50	0	80	0	95	0	105	0	96	0	82	0	80	0	122	0	16	0	61	0	23	0	23	0	177	0.011299435028248588	61	0	88	0	
9152962	104	0	91	0	113	0	81	0	308	0.006493506493506494	53	0	281	0	45	0	68	0	112	0	27	0	205	0	18	0	61	0	22	0	63	0	33	0	149	0	146	0	36	0	44	0	15	0	133	0	105	0	75	0	109	0	51	0	25	0	
1095873	52	0	94	0	44	0	44	0	72	0	111	0	54	0	37	0	332	0	53	0	97	0	92	0	19	0	43	0	18	0	122	0	56	0	91	0	181	0	42	0	100	0	184	0	89	0	49	0	101	0.019801980198019802	111	0	54	0	24	0	
12076543	308	0	119	0	127	0	116	0.017241379310344827	31	0	136	0	33	0	112	0	87	0	91	0	18	0	88	0	141	0	125	0	24	0	123	0	43	0	16	0	220	0	121	0	395	0	60	0	141	0	244	0	102	0	123	0	134	0	288	0	
216065	27	0	63	0	118	0	127	0	216	0	33	0	18	0	82	0	77	0	120	0	169	0	71	0	80	0	42	0	96	0	28	0	51	0	134	0	23	0	175	0	33	0	133	0	72	0	243	0.00823045267489712	62	0	35	0	178	0	130	0	
4119428	74	0	98	0	239	0	34	0	82	0	90	0	121	0	22	0	46	0	344	0.00872093023255814	117	0.017094017094017096	95	0	103	0	33	0	68	0	34	0	78	0	49	0	28	0	50	0	36	0	131	0	41	0	71	0	83	0	130	0	21	0	48	0	
167350	34	0	32	0	40	0	222	0	166	0	93	0.021505376344086023	145	0	177	0	106	0	95	0	41	0	115	0	45	0	59	0	136	0	136	0	139	0	53	0	96	0	33	0	54	0	122	0	105	0	65	0	88	0	113	0	108	0	219	0	
949189	31	0.06451612903225806	39	0	133	0	139	0	116	0	92	0	138	0	135	0	155	0.025806451612903226	67	0.029850746268656716	16	0	20	0	83	0.03614457831325301	170	0.01764705882352941	184	0.016304347826086956	65	0.046153846153846156	133	0.05263157894736842	127	0	100	0	192	0	612	0.026143790849673203	98	0.030612244897959183	108	0.037037037037037035	271	0	75	0	127	0	138	0.014492753623188406	149	0.053691275167785234	
20897370	88	0	72	0	167	0	192	0	97	0	163	0	50	0	232	0	51	0	357	0	165	0	64	0	175	0	179	0	96	0	247	0.008097165991902834	51	0	118	0	40	0	45	0	83	0	60	0	153	0	33	0	27	0	115	0	102	0	48	0	
10445354	423	0.004728132387706856	265	0	181	0	72	0	93	0	30	0	169	0	102	0	28	0	70	0	187	0	52	0	46	0	215	0	106	0	143	0	126	0	136	0	27	0	127	0	104	0	119	0	66	0	114	0	99	0	96	0	115	0	41	0	
1757	22	0	62	0	192	0	90	0	97	0	128	0	95	0	38	0	103	0	76	0	147	0	150	0	74	0	91	0	92	0	391	0	74	0	190	0.010526315789473684	144	0	39	0	96	0	311	0	42	0	55	0	59	0	106	0	76	0	139	0	
92798	40	0	200	0	212	0	84	0	73	0	41	0	21	0	33	0	93	0	39	0	164	0	72	0	199	0	285	0	152	0	82	0	47	0	271	0.007380073800738007	154	0	62	0	39	0	85	0	38	0	157	0.012738853503184714	56	0	275	0	219	0	32	0	
3625663	86	0	59	0	74	0	96	0	31	0	100	0	195	0	92	0	113	0	80	0	87	0	211	0	27	0	72	0	128	0	34	0	27	0	208	0	25	0	69	0	36	0	53	0	46	0	202	0	91	0	163	0.012269938650306749	86	0	93	0	
5922943	57	0	90	0	55	0.03636363636363636	154	0	26	0	201	0	163	0	93	0	45	0	80	0	19	0	100	0	46	0	96	0	97	0	69	0	62	0	114	0	68	0	79	0	103	0	109	0	26	0	36	0	49	0	17	0	16	0	28	0	
1605571	277	0	28	0	74	0	279	0.010752688172043012	130	0	102	0	156	0	66	0	101	0	56	0	114	0	132	0	83	0	140	0	30	0	56	0	55	0	103	0	37	0	161	0	58	0	36	0	44	0	59	0	107	0	45	0	156	0	149	0	
33085	68	0	182	0	179	0	22	0	209	0	27	0	139	0	90	0	103	0	174	0	85	0	22	0	142	0	90	0	40	0	170	0	49	0	47	0	80	0	84	0	233	0	24	0	29	0	468	0.00641025641025641	16	0	89	0	31	0	63	0	
6763	322	0	265	0	106	0	216	0	107	0	52	0	77	0	94	0	118	0	50	0	152	0	38	0	186	0	328	0	50	0	38	0	134	0	179	0	69	0	111	0	105	0	37	0	128	0	80	0.025	153	0	36	0	89	0	15	0	
2035806	21	0	79	0	44	0	45	0	91	0	199	0	27	0	301	0	132	0	194	0	192	0	91	0	98	0	145	0	139	0	47	0	201	0	209	0	230	0	96	0	123	0	194	0	151	0.026490066225165563	145	0	71	0	145	0	22	0	144	0	
4141376	143	0	65	0	114	0	24	0	76	0	256	0	43	0	111	0	150	0	179	0	54	0	110	0	72	0	126	0	41	0	77	0	78	0.02564102564102564	52	0	112	0	140	0	117	0	38	0	48	0	28	0	105	0	68	0	44	0	57	0	
16212	121	0	84	0	66	0	159	0	58	0	153	0	62	0	68	0	293	0	53	0	38	0	206	0	55	0	183	0	139	0	140	0	167	0	136	0	71	0	71	0	42	0	137	0	165	0	172	0.011627906976744186	249	0	90	0	39	0	77	0	
1626949	71	0.028169014084507043	129	0	158	0	59	0.03389830508474576	238	0.008403361344537815	78	0	56	0	233	0	37	0	175	0	55	0	29	0	36	0	134	0	56	0	182	0	71	0	30	0	121	0.01652892561983471	230	0	109	0	176	0	53	0	62	0	22	0	50	0	175	0	29	0	
29545	64	0	28	0	251	0	54	0	40	0	166	0	144	0	81	0	103	0	65	0	313	0	106	0.02830188679245283	345	0	43	0	41	0	82	0	39	0	94	0	77	0	15	0	265	0	51	0	203	0	64	0	30	0	15	0	144	0	95	0	
4	90	0.022222222222222223	177	0.07344632768361582	178	0.033707865168539325	112	0	64	0	350	0.13714285714285715	104	0	257	0	71	0	24	0	103	0	102	0.12745098039215685	77	0	55	0	139	0	256	0	35	0	34	0.23529411764705882	237	0.029535864978902954	220	0	45	0	191	0	82	0	70	0.24285714285714285	49	0.10204081632653061	141	0	113	0.035398230088495575	202	0	
357	285	0	214	0.009345794392523364	106	0	262	0	43	0	119	0.04201680672268908	73	0	124	0	117	0	64	0	59	0	120	0.016666666666666666	57	0	200	0	125	0	60	0	200	0	242	0.008264462809917356	96	0	281	0	135	0	78	0	73	0	65	0	64	0	38	0	70	0	168	0	
2565382	280	0	165	0	23	0	129	0.015503875968992248	89	0	120	0	34	0	254	0.007874015748031496	79	0	29	0	208	0	172	0	46	0	174	0	31	0	51	0	57	0	25	0	364	0	67	0	42	0	206	0	140	0	120	0	138	0	136	0	212	0	59	0	
19044	157	0	121	0	15	0	108	0	177	0	51	0	61	0	73	0	62	0	136	0	34	0	56	0	100	0	154	0	40	0	173	0	17	0	92	0	40	0	81	0	137	0	38	0	382	0	143	0	32	0	89	0	107	0.018691588785046728	75	0	
22835414	166	0	170	0	108	0	66	0	77	0	36	0	254	0	161	0	184	0	50	0	34	0	97	0	102	0	113	0	139	0	136	0	205	0	25	0	297	0.010101010101010102	148	0	135	0	59	0	123	0	71	0	72	0	46	0	153	0	99	0	
5161430	183	0	145	0	52	0	110	0	145	0	339	0	74	0	27	0	144	0	29	0	23	0	112	0	78	0	65	0	122	0	177	0	15	0	69	0	130	0	230	0	73	0	127	0	234	0.008547008547008548	64	0	28	0	76	0	80	0	94	0	
5995	122	0	64	0	44	0	172	0	64	0	192	0	198	0	19	0	258	0	110	0	25	0	39	0	228	0	191	0	23	0	192	0	185	0	65	0	149	0	36	0	148	0	97	0	125	0	142	0.014084507042253521	83	0	54	0	27	0	53	0	
13312579	120	0	15	0	53	0	236	0	77	0	42	0	33	0	157	0	104	0	192	0	87	0	148	0	53	0	216	0	93	0	206	0	70	0	107	0	113	0	19	0	348	0.008620689655172414	35	0	216	0	170	0	84	0	284	0	174	0	90	0	
4202142	119	0	47	0	101	0	154	0	211	0	47	0	257	0	91	0	193	0	110	0	134	0	37	0	69	0	108	0	225	0.008888888888888889	70	0	23	0	29	0	43	0	104	0	136	0	79	0	42	0	103	0	51	0	96	0	128	0	215	0	
1524	36	0	37	0	95	0	104	0	55	0	59	0.03389830508474576	41	0	167	0	111	0	31	0	62	0	73	0	166	0	108	0	31	0	413	0	40	0	61	0	238	0	105	0	38	0	60	0	89	0	68	0	158	0	188	0	173	0	174	0	
12453	34	0	39	0	45	0	39	0	96	0	299	0.016722408026755852	82	0	21	0	38	0	198	0	138	0	44	0	150	0	126	0	61	0	179	0	57	0	70	0	90	0	130	0	200	0	86	0	49	0	84	0	50	0	48	0	330	0	49	0	
2035698	190	0	72	0	184	0.010869565217391304	109	0	55	0	77	0	146	0.03424657534246575	78	0	131	0	89	0	128	0	117	0	159	0	245	0.012244897959183673	109	0	239	0.012552301255230125	39	0	52	0	77	0	164	0	154	0	68	0	75	0	110	0	45	0	151	0	87	0	87	0	
2891	31	0	109	0	48	0	79	0	153	0	121	0	52	0	87	0	202	0	146	0	107	0	89	0	39	0	111	0	199	0	354	0	99	0	82	0.024390243902439025	123	0	82	0	169	0	188	0	72	0	127	0.047244094488188976	204	0.014705882352941176	144	0	99	0	16	0	
3850381	56	0	109	0	66	0	156	0	62	0	74	0	43	0	34	0	92	0	78	0	90	0	71	0	47	0	107	0	175	0	52	0	133	0	27	0	145	0	51	0	113	0	164	0.012195121951219513	67	0	132	0	119	0	31	0	95	0	82	0	
1626952	161	0.012422360248447204	184	0	41	0	122	0.01639344262295082	135	0	16	0	92	0.021739130434782608	108	0	25	0	297	0.013468013468013467	76	0	126	0	16	0	118	0.03389830508474576	82	0	115	0	39	0	33	0	393	0	102	0.029411764705882353	58	0	134	0	168	0	108	0	112	0	58	0	169	0	234	0	
29672	158	0	151	0	70	0	28	0	58	0	176	0.017045454545454544	293	0	166	0	111	0	121	0	132	0	99	0	219	0	233	0	208	0	35	0	26	0	122	0	187	0	255	0	55	0	40	0	168	0	270	0	69	0	36	0	101	0	97	0	
3020465	115	0	126	0	23	0	25	0	38	0	115	0	194	0	156	0	23	0	93	0	320	0	209	0	171	0	198	0	61	0	174	0	87	0	64	0	20	0	21	0	196	0.01020408163265306	178	0	76	0	34	0	35	0	38	0	144	0	69	0	
3460119	104	0	66	0	105	0	220	0	123	0	276	0	116	0	55	0	87	0	35	0	164	0.012195121951219513	43	0	191	0	115	0	92	0	253	0	213	0	55	0	243	0	105	0	47	0	47	0	97	0	106	0	103	0	176	0	76	0	58	0	
1491948	66	0	51	0	118	0	55	0	107	0	162	0	31	0	34	0	159	0	30	0	111	0	259	0	85	0.03529411764705882	35	0	126	0	214	0	60	0	44	0	98	0.02040816326530612	16	0	33	0	193	0	115	0	51	0	33	0	129	0	181	0	224	0	
4202123	58	0	33	0	63	0	121	0	18	0	86	0	506	0	173	0	78	0	36	0	179	0	99	0	106	0	188	0	128	0	142	0	99	0.020202020202020204	70	0	63	0	154	0	310	0	60	0	55	0	125	0	193	0	161	0	210	0	156	0	
3781	121	0	152	0	165	0	49	0	117	0	204	0	82	0	31	0	146	0	181	0	140	0	167	0.011976047904191617	146	0	99	0	68	0	69	0	56	0	19	0	70	0	179	0	128	0	24	0	82	0	16	0	131	0	104	0	106	0	123	0	
816026	26	0	138	0	32	0	243	0	143	0	57	0	21	0	149	0	104	0	107	0	35	0	97	0	61	0	95	0	138	0	77	0	51	0	70	0	59	0	267	0	104	0	51	0	134	0	60	0.03333333333333333	464	0	156	0	72	0	119	0	
30708	138	0	28	0	147	0	370	0	48	0	48	0.0625	109	0	120	0	168	0	69	0	167	0	50	0	96	0	132	0	57	0	221	0	97	0	50	0	263	0	111	0	95	0	53	0	71	0	331	0	184	0	102	0	52	0	62	0	
4141354	63	0	48	0	60	0	135	0	43	0	151	0	73	0	110	0.01818181818181818	35	0	58	0	61	0	165	0	63	0	74	0	95	0	76	0	67	0	49	0	32	0	121	0	131	0	119	0	101	0	189	0	39	0	20	0	38	0	124	0	
3944	223	0	87	0	53	0	20	0	96	0	44	0	50	0.04	118	0	64	0	31	0	109	0	45	0	121	0	114	0	148	0	80	0	179	0	187	0	62	0	131	0	37	0	122	0	112	0	140	0.014285714285714285	112	0	60	0	97	0	68	0	
5161243	105	0	58	0	98	0	95	0	70	0	31	0	58	0	41	0	52	0	174	0	201	0	140	0	31	0	98	0	38	0	42	0	147	0	71	0	92	0	61	0	138	0	46	0	246	0.008130081300813009	71	0	86	0	145	0	143	0	61	0	
6431331	58	0	112	0	96	0	110	0	275	0	50	0	102	0	18	0	25	0	29	0	151	0	178	0	114	0	76	0	183	0	97	0	102	0.0196078431372549	43	0	123	0	35	0	62	0	78	0	142	0	220	0	94	0	88	0	95	0	65	0	
17902122	71	0	35	0	138	0	40	0	84	0	164	0	82	0	79	0	15	0	55	0	99	0	112	0	19	0	59	0	69	0	165	0	52	0	175	0	101	0	207	0	90	0.022222222222222223	31	0	93	0	103	0	69	0	62	0	18	0	267	0	
1241869	121	0.01652892561983471	107	0.037383177570093455	120	0.025	157	0.012738853503184714	25	0	94	0	152	0.03289473684210526	112	0	223	0.017937219730941704	52	0.038461538461538464	56	0.03571428571428571	60	0	58	0	207	0.024154589371980676	101	0	146	0.03424657534246575	101	0.019801980198019802	40	0	329	0.02127659574468085	221	0.013574660633484163	162	0	108	0	110	0	36	0	39	0	126	0	174	0	266	0.015037593984962405	
345579	85	0	143	0	105	0	258	0	42	0	29	0	35	0	101	0	196	0	144	0	70	0	75	0.02666666666666667	82	0	72	0	130	0	255	0	22	0	50	0	184	0	25	0	129	0	136	0	32	0	184	0	45	0	284	0	142	0	151	0	
45616	353	0	21	0	44	0	128	0	25	0	225	0	132	0	164	0	104	0	88	0	26	0	81	0.024691358024691357	375	0	101	0	189	0	276	0	153	0	133	0	58	0	48	0	42	0	109	0	54	0	84	0	230	0	99	0	237	0	20	0	
4141349	18	0	61	0	49	0	31	0	25	0	190	0	246	0	162	0	62	0	24	0	79	0	74	0	161	0	137	0	202	0	139	0	47	0	153	0	17	0	50	0	72	0	29	0	166	0.012048192771084338	78	0	34	0	40	0	73	0	29	0	
4389648	161	0	42	0	71	0	402	0.007462686567164179	69	0	100	0	190	0	125	0	155	0	124	0	76	0	314	0	70	0	372	0	62	0	117	0	259	0	30	0	27	0	16	0	96	0	42	0	129	0	187	0	167	0	75	0	95	0	98	0	
2412	58	0	89	0	39	0	67	0	93	0	66	0	233	0	49	0	53	0	120	0	153	0	50	0	28	0	141	0	296	0	59	0	111	0	182	0.01098901098901099	164	0	17	0	115	0	197	0	82	0	37	0	126	0	247	0	83	0	24	0	
9367	21	0	33	0	27	0	214	0	132	0	81	0	47	0	33	0	155	0	248	0	119	0	16	0	73	0	89	0	22	0	154	0	45	0	113	0.017699115044247787	59	0	15	0	73	0	28	0	233	0	75	0	244	0	44	0	111	0.018018018018018018	175	0.011428571428571429	
499296	186	0	30	0	77	0	50	0	178	0	62	0	28	0	32	0	156	0	72	0	79	0	127	0	79	0	37	0	58	0	34	0	77	0	32	0	106	0	180	0	75	0	161	0	353	0	190	0	131	0	44	0	132	0.015151515151515152	298	0	
592	60	0	137	0	41	0	40	0	148	0	125	0	20	0	47	0	89	0	137	0	22	0	227	0.01762114537444934	314	0	30	0	91	0	71	0	85	0	132	0	30	0	91	0	94	0	77	0	182	0	146	0.02054794520547945	60	0.03333333333333333	165	0	178	0	64	0	
3850335	305	0	90	0	57	0	100	0	195	0	34	0	127	0	57	0	47	0	218	0	147	0	88	0	18	0	56	0	39	0	88	0	39	0	64	0	93	0	79	0	85	0	49	0	25	0.08	191	0	98	0	112	0	53	0	237	0.008438818565400843	
8527	44	0	87	0	33	0	76	0	38	0	138	0	100	0	78	0	57	0	55	0	245	0	217	0.009216589861751152	67	0	41	0	114	0	21	0	226	0	79	0	28	0	74	0	75	0	176	0	476	0	29	0	135	0	25	0	58	0	212	0	
2654085	152	0	144	0	109	0	130	0	33	0	211	0	59	0	195	0	23	0	28	0	159	0	96	0	294	0	115	0	283	0	127	0	270	0.007407407407407408	169	0	108	0	90	0	175	0	219	0	90	0	18	0	144	0	87	0	43	0	95	0	
1873	82	0	69	0	130	0	137	0	170	0	209	0	113	0	141	0	15	0	205	0	66	0	92	0	68	0	296	0	274	0	53	0	92	0	283	0.007067137809187279	57	0	163	0	27	0	71	0	89	0	30	0	153	0	100	0	74	0	195	0	
6913	65	0	154	0	160	0	82	0	115	0	95	0	159	0	412	0	21	0	61	0	97	0	253	0	80	0	137	0	125	0	48	0	148	0	90	0	21	0	90	0	108	0	122	0	141	0	63	0	68	0.029411764705882353	427	0	113	0	59	0	
17464017	61	0	43	0	137	0	80	0	22	0	124	0	320	0	68	0	231	0	330	0.006060606060606061	129	0	139	0	137	0	225	0	91	0	132	0	15	0	156	0	21	0	128	0	219	0	64	0	69	0	109	0	120	0	93	0	60	0	68	0	
7581	33	0	33	0	45	0	203	0	136	0	147	0	74	0	69	0	58	0	71	0	103	0	178	0.033707865168539325	57	0	22	0	68	0	47	0	50	0	70	0	92	0	80	0	15	0	118	0	117	0	54	0	131	0.022900763358778626	242	0	155	0	66	0	
174148	138	0	108	0	37	0	94	0	216	0	24	0	117	0	30	0	43	0	60	0	112	0	192	0	51	0	126	0	118	0	87	0	26	0	30	0	87	0	28	0	81	0	201	0	208	0	117	0.017094017094017096	22	0	136	0	88	0	118	0	
2986	76	0	353	0.0056657223796034	122	0	106	0	92	0	48	0.041666666666666664	191	0	186	0	23	0	42	0	272	0	178	0	24	0	527	0	80	0	100	0	139	0	33	0	134	0	66	0	190	0	114	0	48	0	33	0	126	0	42	0	105	0	285	0	
7910	120	0.016666666666666666	202	0	116	0	33	0	29	0	56	0	58	0	32	0	118	0	45	0	29	0	171	0	78	0	96	0	49	0	74	0	137	0	37	0	23	0	102	0	67	0	63	0	16	0	51	0	156	0.038461538461538464	112	0	77	0	24	0	
5805606	153	0	182	0	148	0	55	0	133	0	188	0	203	0	141	0	118	0	109	0	52	0	134	0	28	0	180	0	77	0	267	0	73	0	32	0	39	0	36	0	83	0	161	0	128	0	177	0	120	0.025	37	0	124	0	81	0	
3459970	91	0	224	0	110	0	98	0	146	0	99	0	90	0	19	0	148	0	226	0	173	0	59	0	48	0	66	0	61	0.03278688524590164	68	0	201	0	34	0	173	0	71	0	44	0	15	0	121	0	261	0	126	0	106	0	45	0	95	0	
4202047	98	0	181	0	180	0	33	0	157	0	281	0	165	0	126	0	93	0	69	0	37	0	76	0	45	0	49	0	42	0	117	0	47	0	36	0	87	0	83	0	35	0	71	0	63	0	120	0	198	0	29	0	74	0.02702702702702703	133	0.015037593984962405	
16373011	46	0	294	0	47	0	33	0	155	0	93	0	146	0	50	0	66	0	165	0	125	0	230	0	92	0	91	0	319	0	94	0	82	0	30	0	38	0	160	0	149	0	108	0.018518518518518517	201	0	92	0	143	0	24	0	83	0	26	0	
45114081	177	0	50	0	232	0	61	0	159	0	33	0	41	0	184	0	233	0	146	0	62	0	59	0	52	0	197	0	81	0	80	0	90	0	70	0	76	0	116	0	328	0.006097560975609756	72	0	230	0	286	0	106	0	80	0	189	0	28	0	
4289472	189	0	26	0	51	0	18	0	141	0	22	0	25	0	48	0	171	0	109	0	148	0	53	0	23	0	27	0	40	0	91	0	108	0	188	0	261	0.007662835249042145	129	0	217	0	37	0	71	0	30	0	21	0	207	0	36	0	79	0	
3020444	331	0	112	0	85	0	189	0	78	0	71	0	292	0	269	0	132	0	143	0.013986013986013986	73	0	47	0	114	0	117	0	365	0	89	0	102	0	39	0	115	0	96	0	75	0	167	0	130	0	49	0	53	0	157	0	57	0	265	0	
7479428	186	0	112	0	21	0	46	0	160	0	28	0	114	0	176	0.011363636363636364	148	0	150	0	18	0	103	0	39	0	234	0	89	0	78	0	55	0	18	0	132	0	272	0	16	0	163	0	74	0	47	0	74	0	161	0	144	0	36	0	
9022879	69	0	84	0	164	0	50	0	88	0	28	0	41	0	48	0	122	0	220	0	154	0	274	0	75	0	76	0.039473684210526314	55	0	63	0	83	0	17	0	116	0	218	0	118	0	74	0	179	0	116	0	116	0	107	0	254	0	107	0	
5233	172	0.3953488372093023	70	0.3142857142857143	38	0.4473684210526316	301	0.5116279069767442	18	0.5	182	0.01098901098901099	69	0.391304347826087	148	0.5067567567567568	57	0.40350877192982454	34	0.29411764705882354	88	0.45454545454545453	185	0.05945945945945946	8	0.625	149	0.5302013422818792	43	0.5348837209302325	98	0.5612244897959183	197	0.49746192893401014	43	0.09302325581395349	160	0.5	99	0.48484848484848486	21	0.42857142857142855	155	0.432258064516129	90	0.5222222222222223	70	0	55	0.18181818181818182	125	0.344	224	0.38839285714285715	64	0.546875	
350960	91	0	128	0	254	0	244	0	103	0	38	0	48	0	15	0	81	0	129	0	27	0	23	0	57	0	59	0	27	0	64	0	35	0	77	0.03896103896103896	83	0	126	0	47	0	124	0	50	0	232	0	110	0	88	0	52	0	49	0	
19467410	23	0	45	0	155	0	125	0	38	0	22	0	18	0	284	0	15	0	110	0	80	0	70	0	64	0	64	0	21	0	73	0	64	0	223	0	49	0	230	0	55	0	167	0	334	0.005988023952095809	60	0	167	0	206	0	64	0	82	0	
1307	87	0	194	0	139	0.014388489208633094	75	0	131	0	28	0	47	0	56	0	196	0	37	0	152	0	120	0	277	0	210	0	203	0	170	0	70	0	45	0	100	0	187	0	81	0	65	0	38	0	58	0	78	0	53	0	85	0	98	0	
848747	68	0	259	0	72	0	28	0	68	0	101	0	207	0	83	0	145	0	130	0	115	0	271	0	98	0	217	0	39	0	123	0	61	0	57	0	95	0	128	0	161	0	310	0	42	0	142	0.014084507042253521	71	0	65	0	52	0	72	0	
49005	109	0	68	0	209	0	153	0	52	0	149	0.026845637583892617	50	0	235	0	53	0	114	0	35	0	66	0	121	0	134	0	82	0	107	0	179	0	96	0	75	0	40	0	83	0	79	0	246	0	74	0	44	0	203	0	28	0	31	0	
45172	108	0	85	0	61	0	164	0	81	0	219	0.0091324200913242	65	0	40	0	128	0	285	0	23	0	108	0	55	0	233	0	174	0	78	0	138	0	76	0	90	0	75	0	203	0	123	0	154	0	72	0	141	0	60	0	41	0	38	0	
2200920	52	0	59	0	87	0	100	0	276	0	197	0	259	0	24	0	166	0	127	0	84	0	64	0	94	0	23	0	154	0	213	0.018779342723004695	52	0	30	0	258	0	252	0	185	0	374	0	43	0	130	0	86	0	113	0	102	0	331	0	
18045695	59	0	73	0	217	0	79	0	80	0	16	0	58	0	41	0	58	0	69	0	21	0	56	0	49	0	230	0	183	0	119	0	238	0.008403361344537815	127	0	175	0	143	0	88	0	312	0	86	0	75	0	163	0	151	0	60	0	138	0	
5161397	66	0	278	0	86	0	97	0	60	0	109	0	59	0	129	0	46	0	92	0	85	0	20	0	39	0	69	0	112	0	108	0.018518518518518517	83	0	62	0	124	0	23	0	33	0	89	0	99	0	112	0	157	0	85	0	125	0	236	0	
42096	38	0	121	0	267	0	43	0	90	0	33	0	76	0	247	0	260	0	214	0	61	0	285	0.007017543859649123	132	0	56	0	68	0	212	0	77	0	34	0	70	0	84	0	48	0	441	0	211	0	39	0	153	0	57	0	103	0	58	0	
57161	59	0	57	0	46	0	192	0	35	0	44	0	130	0	126	0	43	0	52	0	97	0	50	0	34	0	121	0	64	0	128	0	262	0	52	0.038461538461538464	53	0	162	0	33	0	129	0	76	0	15	0	30	0	134	0	17	0	197	0	
